Timestamp,Data
2024-03-03 20:24:46.935040,467.11
2024-03-03 20:24:46.984494,466.25
2024-03-03 20:24:47.034875,466.68
2024-03-03 20:24:47.085240,466.54
2024-03-03 20:24:47.134709,466.65
2024-03-03 20:24:47.185074,465.79
2024-03-03 20:24:47.234596,467.20
2024-03-03 20:24:47.285063,466.75
2024-03-03 20:24:47.334423,466.62
2024-03-03 20:24:47.384797,466.21
2024-03-03 20:24:47.435177,466.64
2024-03-03 20:24:47.484634,466.80
2024-03-03 20:24:47.534971,406.61
2024-03-03 20:24:47.584479,331.89
2024-03-03 20:24:47.634835,331.71
2024-03-03 20:24:47.684304,332.11
2024-03-03 20:24:47.734731,331.68
2024-03-03 20:24:47.784083,331.82
2024-03-03 20:24:47.834515,331.29
2024-03-03 20:24:47.884925,331.64
2024-03-03 20:24:47.934397,331.27
2024-03-03 20:24:47.984592,332.14
2024-03-03 20:24:48.034199,331.60
2024-03-03 20:24:48.084424,331.89
2024-03-03 20:24:48.134003,331.35
2024-03-03 20:24:48.184386,332.11
2024-03-03 20:24:48.233859,331.71
2024-03-03 20:24:48.284236,331.86
2024-03-03 20:24:48.334577,331.14
2024-03-03 20:24:48.384078,331.53
2024-03-03 20:24:48.434468,331.25
2024-03-03 20:24:48.483873,331.67
2024-03-03 20:24:48.534313,331.21
2024-03-03 20:24:48.583712,331.89
2024-03-03 20:24:48.634248,331.00
2024-03-03 20:24:48.683540,331.24
2024-03-03 20:24:48.734035,331.18
2024-03-03 20:24:48.783519,331.85
2024-03-03 20:24:48.833870,331.36
2024-03-03 20:24:48.884278,331.54
2024-03-03 20:24:48.933734,331.27
2024-03-03 20:24:48.984111,332.18
2024-03-03 20:24:49.033573,332.04
2024-03-03 20:24:49.084041,332.18
2024-03-03 20:24:49.133490,331.24
2024-03-03 20:24:49.183835,331.11
2024-03-03 20:24:49.234278,331.57
2024-03-03 20:24:49.283664,331.42
2024-03-03 20:24:49.334050,331.79
2024-03-03 20:24:49.383684,331.20
2024-03-03 20:24:49.433917,331.57
2024-03-03 20:24:49.483302,330.76
2024-03-03 20:24:49.533721,387.29
2024-03-03 20:24:49.583195,466.55
2024-03-03 20:24:49.633524,467.00
2024-03-03 20:24:49.683929,466.46
2024-03-03 20:24:49.733393,466.29
2024-03-03 20:24:49.783793,466.39
2024-03-03 20:24:49.833253,466.44
2024-03-03 20:24:49.883618,466.54
2024-03-03 20:24:49.933066,466.47
2024-03-03 20:24:49.983549,466.75
2024-03-03 20:24:50.033831,466.25
2024-03-03 20:24:50.083340,466.29
2024-03-03 20:24:50.133675,467.29
2024-03-03 20:24:50.183110,467.38
2024-03-03 20:24:50.233500,467.18
2024-03-03 20:24:50.282978,466.22
2024-03-03 20:24:50.333284,466.57
2024-03-03 20:24:50.382845,466.04
2024-03-03 20:24:50.433164,466.61
2024-03-03 20:24:50.483472,466.21
2024-03-03 20:24:50.532867,466.80
2024-03-03 20:24:50.583146,469.18
2024-03-03 20:24:50.632633,467.64
2024-03-03 20:24:50.683049,468.21
2024-03-03 20:24:50.732623,466.76
2024-03-03 20:24:50.783066,466.00
2024-03-03 20:24:50.832582,466.55
2024-03-03 20:24:50.882868,466.32
2024-03-03 20:24:50.933211,466.64
2024-03-03 20:24:50.982596,466.95
2024-03-03 20:24:51.033135,468.57
2024-03-03 20:24:51.082453,466.55
2024-03-03 20:24:51.132901,466.54
2024-03-03 20:24:51.182336,466.73
2024-03-03 20:24:51.232740,466.21
2024-03-03 20:24:51.282258,466.51
2024-03-03 20:24:51.332625,466.43
2024-03-03 20:24:51.382955,466.64
2024-03-03 20:24:51.432432,466.33
2024-03-03 20:24:51.482697,466.61
2024-03-03 20:24:51.532142,412.73
2024-03-03 20:24:51.582469,332.57
2024-03-03 20:24:51.631968,331.38
2024-03-03 20:24:51.682433,332.07
2024-03-03 20:24:51.732769,331.14
2024-03-03 20:24:51.782208,332.15
2024-03-03 20:24:51.832611,331.00
2024-03-03 20:24:51.882057,332.15
2024-03-03 20:24:51.932436,330.93
2024-03-03 20:24:51.981904,331.78
2024-03-03 20:24:52.032317,331.32
2024-03-03 20:24:52.081742,331.85
2024-03-03 20:24:52.132211,331.43
2024-03-03 20:24:52.182464,331.79
2024-03-03 20:24:52.232061,331.16
2024-03-03 20:24:52.282406,331.64
2024-03-03 20:24:52.331882,331.09
2024-03-03 20:24:52.382239,331.93
2024-03-03 20:24:52.431645,331.96
2024-03-03 20:24:52.482088,331.71
2024-03-03 20:24:52.531593,331.42
2024-03-03 20:24:52.581988,331.07
2024-03-03 20:24:52.632389,331.36
2024-03-03 20:24:52.681873,331.02
2024-03-03 20:24:52.732210,331.07
2024-03-03 20:24:52.781683,331.16
2024-03-03 20:24:52.831956,331.61
2024-03-03 20:24:52.881450,330.80
2024-03-03 20:24:52.931753,331.25
2024-03-03 20:24:52.981301,331.38
2024-03-03 20:24:53.031625,331.79
2024-03-03 20:24:53.081983,330.86
2024-03-03 20:24:53.131422,331.78
2024-03-03 20:24:53.181910,331.21
2024-03-03 20:24:53.231372,331.93
2024-03-03 20:24:53.281789,331.00
2024-03-03 20:24:53.331185,331.89
2024-03-03 20:24:53.381604,331.32
2024-03-03 20:24:53.431069,331.53
2024-03-03 20:24:53.481500,330.64
2024-03-03 20:24:53.531791,382.32
2024-03-03 20:24:53.581304,466.25
2024-03-03 20:24:53.631632,466.46
2024-03-03 20:24:53.681133,466.51
2024-03-03 20:24:53.731476,466.89
2024-03-03 20:24:53.781013,466.40
2024-03-03 20:24:53.831226,466.11
2024-03-03 20:24:53.881612,466.64
2024-03-03 20:24:53.931123,466.44
2024-03-03 20:24:53.981480,465.64
2024-03-03 20:24:54.030984,466.51
2024-03-03 20:24:54.081349,465.93
2024-03-03 20:24:54.130741,466.29
2024-03-03 20:24:54.181210,466.36
2024-03-03 20:24:54.230594,466.00
2024-03-03 20:24:54.280983,466.21
2024-03-03 20:24:54.330493,465.96
2024-03-03 20:24:54.380893,466.29
2024-03-03 20:24:54.431234,466.54
2024-03-03 20:24:54.480619,466.29
2024-03-03 20:24:54.530968,467.21
2024-03-03 20:24:54.580335,469.49
2024-03-03 20:24:54.630946,467.46
2024-03-03 20:24:54.680344,467.27
2024-03-03 20:24:54.730801,467.54
2024-03-03 20:24:54.780254,467.85
2024-03-03 20:24:54.830634,466.75
2024-03-03 20:24:54.881077,467.07
2024-03-03 20:24:54.930599,466.80
2024-03-03 20:24:54.980922,466.64
2024-03-03 20:24:55.030396,466.65
2024-03-03 20:24:55.080752,467.04
2024-03-03 20:24:55.130248,466.40
2024-03-03 20:24:55.180521,466.82
2024-03-03 20:24:55.230034,466.73
2024-03-03 20:24:55.280360,467.18
2024-03-03 20:24:55.330824,466.71
2024-03-03 20:24:55.380238,466.95
2024-03-03 20:24:55.430672,467.07
2024-03-03 20:24:55.480121,467.16
2024-03-03 20:24:55.530471,418.61
2024-03-03 20:24:55.579994,332.40
2024-03-03 20:24:55.630394,331.64
2024-03-03 20:24:55.679891,331.78
2024-03-03 20:24:55.730231,331.75
2024-03-03 20:24:55.780529,331.93
2024-03-03 20:24:55.830052,331.64
2024-03-03 20:24:55.880341,331.14
2024-03-03 20:24:55.929963,332.04
2024-03-03 20:24:55.980277,331.75
2024-03-03 20:24:56.029614,331.82
2024-03-03 20:24:56.080002,333.04
2024-03-03 20:24:56.130457,332.43
2024-03-03 20:24:56.179879,331.42
2024-03-03 20:24:56.230359,331.75
2024-03-03 20:24:56.279691,331.56
2024-03-03 20:24:56.330216,331.86
2024-03-03 20:24:56.379593,331.49
2024-03-03 20:24:56.430099,331.46
2024-03-03 20:24:56.479633,331.42
2024-03-03 20:24:56.529941,331.86
2024-03-03 20:24:56.580242,331.46
2024-03-03 20:24:56.629791,331.75
2024-03-03 20:24:56.680049,331.14
2024-03-03 20:24:56.729604,331.82
2024-03-03 20:24:56.779873,331.11
2024-03-03 20:24:56.829485,332.00
2024-03-03 20:24:56.879875,330.89
2024-03-03 20:24:56.929273,332.11
2024-03-03 20:24:56.979661,330.96
2024-03-03 20:24:57.030026,331.96
2024-03-03 20:24:57.079589,331.31
2024-03-03 20:24:57.129908,331.75
2024-03-03 20:24:57.179359,330.91
2024-03-03 20:24:57.229719,331.18
2024-03-03 20:24:57.279244,331.13
2024-03-03 20:24:57.329592,331.43
2024-03-03 20:24:57.379141,331.27
2024-03-03 20:24:57.429565,331.29
2024-03-03 20:24:57.479763,331.04
2024-03-03 20:24:57.529274,375.75
2024-03-03 20:24:57.579664,466.46
2024-03-03 20:24:57.629177,466.62
2024-03-03 20:24:57.679616,466.50
2024-03-03 20:24:57.729049,466.91
2024-03-03 20:24:57.779393,466.39
2024-03-03 20:24:57.828895,466.65
2024-03-03 20:24:57.879337,466.71
2024-03-03 20:24:57.929590,466.18
2024-03-03 20:24:57.979148,466.47
2024-03-03 20:24:58.029503,466.46
2024-03-03 20:24:58.078896,466.69
2024-03-03 20:24:58.129281,467.21
2024-03-03 20:24:58.178680,467.75
2024-03-03 20:24:58.229076,467.29
2024-03-03 20:24:58.279560,466.79
2024-03-03 20:24:58.329015,467.16
2024-03-03 20:24:58.379497,466.89
2024-03-03 20:24:58.428896,466.62
2024-03-03 20:24:58.479243,466.86
2024-03-03 20:24:58.528759,466.80
2024-03-03 20:24:58.579000,468.39
2024-03-03 20:24:58.629465,467.89
2024-03-03 20:24:58.679056,467.09
2024-03-03 20:24:58.729453,466.75
2024-03-03 20:24:58.778883,467.05
2024-03-03 20:24:58.829265,466.50
2024-03-03 20:24:58.878622,466.69
2024-03-03 20:24:58.929156,466.43
2024-03-03 20:24:58.978564,466.58
2024-03-03 20:24:59.028939,466.46
2024-03-03 20:24:59.079298,467.04
2024-03-03 20:24:59.128837,466.47
2024-03-03 20:24:59.179224,466.39
2024-03-03 20:24:59.228574,467.02
2024-03-03 20:24:59.279021,466.93
2024-03-03 20:24:59.328434,466.80
2024-03-03 20:24:59.378945,466.61
2024-03-03 20:24:59.428302,466.44
2024-03-03 20:24:59.478687,466.29
2024-03-03 20:24:59.529166,421.04
2024-03-03 20:24:59.578601,332.25
2024-03-03 20:24:59.628936,332.25
2024-03-03 20:24:59.678326,332.07
2024-03-03 20:24:59.728760,331.68
2024-03-03 20:24:59.778124,331.75
2024-03-03 20:24:59.828657,331.93
2024-03-03 20:24:59.878075,331.75
2024-03-03 20:24:59.928506,332.00
2024-03-03 20:24:59.978875,331.71
2024-03-03 20:25:00.028296,332.04
2024-03-03 20:25:00.078729,331.89
2024-03-03 20:25:00.128268,331.42
2024-03-03 20:25:00.178551,331.14
2024-03-03 20:25:00.228116,331.82
2024-03-03 20:25:00.278405,331.18
2024-03-03 20:25:00.328801,331.93
2024-03-03 20:25:00.378228,331.53
2024-03-03 20:25:00.428659,331.82
2024-03-03 20:25:00.478136,331.35
2024-03-03 20:25:00.528492,331.57
2024-03-03 20:25:00.577935,330.95
2024-03-03 20:25:00.628430,332.75
2024-03-03 20:25:00.677848,332.04
2024-03-03 20:25:00.728175,332.14
2024-03-03 20:25:00.778538,331.36
2024-03-03 20:25:00.827945,331.96
2024-03-03 20:25:00.878444,331.04
2024-03-03 20:25:00.927919,331.42
2024-03-03 20:25:00.978375,331.50
2024-03-03 20:25:01.027812,331.78
